filename,start,end,content,techniques,persuasion_strategies,Attack_on_Reputation,Justification,Distraction,Simplification,Call,Manipulative_Wording
pl_defence_22_05_2024_n02.txt,4532,4628,Jedni i drudzy rządziliście Polską od 20 lat i nie przygotowaliście nas do obrony na czas wojny.,"['Questioning_the_Reputation', 'Appeal_to_Fear-Prejudice']","['Attack_on_Reputation', 'Justification']",True,True,False,False,False,False
pl_hate_speech_act_19_12_2024_n08.txt,1030,1167,"Michała Bilewicza z Centrum Badań nad Uprzedzeniami: Mową nienawiści można się zarazić (Dzwonek), a jej konsekwencją jest czyjaś krzywda.",['Appeal_to_Authority'],['Justification'],False,True,False,False,False,False
pl_statements_20_02_2025_n04.txt,7160,7189,Przywiozę ich jeszcze więcej.,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n07.txt,3030,3045,Dlaczego teraz?,[],[],False,False,False,False,False,False
pl_defence_22_05_2024_n01.txt,132,415,"Ja bym to nazwał takim spektakularnym fikołkiem logicznym, gdyż pan minister Kosiniak-Kamysz nie przedstawił własnej wizji, jeżeli chodzi o obronność, zapowiedział kontynuację, de facto mówił językiem Prawa i Sprawiedliwości, ale jednocześnie krytykował rząd Prawa i Sprawiedliwości.","['Loaded_Language', 'Appeal_to_Hypocrisy']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
pl_hate_speech_act_19_12_2024_n09.txt,3461,3509,"Pan poseł Patryk Wicher, Prawo i Sprawiedliwość.",[],[],False,False,False,False,False,False
pl_statements_20_02_2025_n03.txt,1,60,"Wicemarszałek Krzysztof Bosak: Dziękuję bardzo, pani poseł.",[],[],False,False,False,False,False,False
pl_statements_20_02_2025_n04.txt,4198,4234,Poseł Jan Mosiński: Panie Marszałku!,[],[],False,False,False,False,False,False
pl_eu_12_06_2024_n03.txt,2231,2503,"Oczywiście ta ustawa jest zdecydowanie spóźniona. 7 miesięcy to wystarczająco dużo czasu, aby przygotować odpowiednie przepisy, tym bardziej że Polska już prowadziła prezydencję, i to za waszych rządów, więc mieliście de facto wzorce, na bazie których można było pracować.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_defence_22_05_2024_n04.txt,7424,7492,Chciałem bardzo serdecznie powitać uczniów ze Szkoły Podstawowej im.,[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n02.txt,2688,2753,Jakie to szczęście dla Polski. (Poseł Barbara Bartuś: Dla Rosji.),"['Flag_Waving', 'Repetition']","['Justification', 'Manipulative_Wording']",False,True,False,False,False,True
pl_hate_speech_act_19_12_2024_n07.txt,764,954,"Najwyższy czas na tę zmianę, za którą bardzo dziękuję. (Dzwonek) A panowie Berkowicz i Mentzen – będą konsekwencje. (Oklaski) (Głos z sali: Brawo!) (Poseł Konrad Berkowicz: Mowa nienawiści.)",['Appeal_to_Time'],['Call'],False,False,False,False,True,False
pl_abortion_11_04_2024_n03.txt,1449,1581,"Wiele osób, a właściwie wielu mężczyzn mówi, że w sprawie prawa kobiety do przerywania ciąży wypowie się zgodnie ze swoim sumieniem.","['Appeal_to_Hypocrisy', 'Appeal_to_Values']","['Attack_on_Reputation', 'Justification']",True,True,False,False,False,False
pl_hate_speech_act_19_12_2024_n04.txt,1139,1275,"Po pierwsze, czy te przepisy są potrzebne, a po drugie, czy wcześniejsze przepisy nie są w stanie spełnić zamierzonego celu nowelizacji.",[],[],False,False,False,False,False,False
pl_eu_03_04_2025_n01.txt,5697,5777,W wyniku blokady Węgier Polska nie otrzymała należnych z tego funduszu 2 mld zł.,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n02.txt,3508,3630,"A przecież badania wyraźnie pokazują: hejt ma wpływ na nasze życie, zdrowie, relacje i naszych bliskich, na naszą rodzinę.","['Appeal_to_Values', 'Appeal_to_Popularity']",['Justification'],False,True,False,False,False,False
pl_defence_07_03_2025_n01.txt,424,575,"Jako pierwszy głos zabierze pan poseł Marcin Ociepa, który przedstawi stanowisko Klubu Parlamentarnego Prawo i Sprawiedliwość. (Oklaski) Bardzo proszę.",[],[],False,False,False,False,False,False
pl_defence_22_05_2024_n02.txt,9843,10002,"Dowódcy, z którymi rozmawiam i których pytam, czy są w stanie walczyć z patologicznym piciem na ćwiczeniach rezerwy (Dzwonek), mówią, że nie mają na to wpływu.","['Exaggeration-Minimisation', 'Doubt']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
pl_defence_07_03_2025_n02.txt,3166,3204,I pańska wypowiedź też o tym świadczy.,[],[],False,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n04.txt,1951,2064,"Nie może powiedzieć: ofiaro, radź sobie sama, znajdź sprawcę i dostarcz go przed oblicze wymiaru sprawiedliwości.",['Appeal_to_Pity'],['Distraction'],False,False,True,False,False,False
pl_current_affairs_09_01_2025_n02.txt,2185,2289,"Dofinansowanie, które do czasu rozpoczęcia programu „Aktywny rodzic” było przekazywane, wynosiło 400 zł.",[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n05.txt,0,50,Poseł Urszula Pasławska: Szanowny Panie Marszałku!,[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n04.txt,0,217,"To wielowymiarowe bezpieczeństwo musi stać na kilku bardzo ważnych filarach: filarze europejskim, z uwzględnieniem innych państw, takich jak Kanada, silnym filarze państw wschodniej flanki NATO, ale także filarze USA.",[],[],False,False,False,False,False,False
pl_current_affairs_09_01_2025_n01.txt,6234,6368,"Musimy mieć ten zdefiniowany w ustawie wymóg aktywności zawodowej i ZUS musi zweryfikować, czy rodzic w tym okresie pracował, czy nie.",[],[],False,False,False,False,False,False
pl_defence_22_05_2024_n03.txt,2695,2844,"Pytam się pana prezesa Polskiej Grupy Zbrojeniowej: Jeżeli już podpiszecie umowę, to kiedy dokumentacja wykonawcza spłynie do zakładów produkcyjnych?",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n07.txt,4934,5030,Dlaczego nie zachowano spójności z treściami wprowadzanego nowego przedmiotu edukacja zdrowotna?,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n09.txt,6361,6404,Do pytań zapisało się 87 parlamentarzystów.,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n05.txt,7096,7146,"Zostawcie nas, nasze sumienia i decyzje w spokoju.",['Flag_Waving'],['Justification'],False,True,False,False,False,False
pl_eu_03_04_2025_n02.txt,7343,7617,"Po drugie, wspomniana już wizyta premiera Orbána – jeżeli chodzi o Kijów, to nie mam nic do dodania, natomiast jeżeli chodzi o Moskwę, było to odebrane jako misja prezydencji, a w istocie, jak później tłumaczył premier Orbán, było to wyłącznie reprezentowanie swojego kraju.",[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n02.txt,2755,2847,"Bo my rozmawiamy tu o bezpieczeństwie państwa, o bezpieczeństwie Polski, a pan – o wyborach.","['Appeal_to_Hypocrisy', 'Flag_Waving', 'Appeal_to_Values']","['Attack_on_Reputation', 'Justification']",True,True,False,False,False,False
pl_defence_07_03_2025_n03.txt,1380,1547,"Chodzi o to, że jak mówił Jan Nowak-Jeziorański… Specjalnie poszukałem cytatów, żeby się opozycja nadmiernie, choćby z szacunku dla tych mężów stanu, nie emocjonowała.",['Appeal_to_Authority'],['Justification'],False,True,False,False,False,False
pl_abortion_11_04_2024_n11.txt,2435,2488,Poseł Włodzisław Giziński: Szanowna Pani Marszałkini!,[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n02.txt,0,90,Oczywiście powinniśmy pielęgnować ekskluzywność polskich relacji ze Stanami Zjednoczonymi.,"['Loaded_Language', 'Repetition']",['Manipulative_Wording'],False,False,False,False,False,True
pl_defence_22_05_2024_n01.txt,6595,6622,Dlaczego pana tam nie było?,['Whataboutism'],['Distraction'],False,False,True,False,False,False
pl_eu_12_06_2024_n03.txt,5351,5442,A jak długo trwało wyłączenie zamówień publicznych w przypadku spraw związanych z COVID-em?,['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n02.txt,5240,5562,"Pamiętajmy, że zakaz dyskryminacji jest jedną z zasad prawa międzynarodowego, w tym prawa Unii Europejskiej – mówił o tym pan minister – jest zasadą konstytucyjną, ale przede wszystkim jest jedną z zasad praw człowieka, a przemoc z nienawiści i mowa nienawiści to najcięższe formy dyskryminacji, które ten zakaz naruszają.","['Appeal_to_Authority', 'Appeal_to_Values']",['Justification'],False,True,False,False,False,False
pl_eu_03_04_2025_n08.txt,4406,4613,"Nie wiem, czy to nie jest pierwszy przypadek, kiedy państwo unijne udziela azylu osobie, która jest podejrzana, oskarżana o pospolite przestępstwa, i czyni to wbrew interesom drugiego państwa członkowskiego.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n07.txt,4819,4933,Mam jednak pytanie: Dlaczego zrezygnowano z postulowanej przez niektóre środowiska przesłanki tożsamości płciowej?,[],[],False,False,False,False,False,False
pl_eu_12_06_2024_n03.txt,1959,2036,"Czy to jest zgodne z dobrą legislacją, która (Dzwonek) powinna tutaj rządzić?",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
pl_abortion_11_04_2024_n11.txt,7479,7561,"Proszę odpowiedzieć na to pytanie, bo oczywiście o artykuły konstytucji nie pytam.",[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n01.txt,654,884,"Panie premierze… (Głos z sali: Nieobecny.) …spóźnił się pan ze swoimi diagnozami dotyczącymi sytuacji bezpieczeństwa Rzeczypospolitej przynajmniej o 17 lat (Oklaski), od czasu agresji rosyjskiej na Gruzję, inicjatyw prezydenta śp.","['Loaded_Language', 'Doubt']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
pl_eu_03_04_2025_n03.txt,4671,4905,"Dlatego że w warunkach kryzysu wielopoziomowego, a w takich warunkach się mniej więcej teraz znajdujemy – nie będę teraz opisywał, jakie są poziomy tego kryzysu – musimy być szczególnie aktywni, jeżeli chcemy walczyć o polskie sprawy.",['Flag_Waving'],['Justification'],False,True,False,False,False,False
pl_hate_speech_act_19_12_2024_n08.txt,3817,3861,"Pani poseł Renata Rak, Koalicja Obywatelska.",[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n05.txt,6342,6510,"Słyszę, że będziemy, jak to pan premier przedstawił, przesuwali środki z projektów, które nie są kluczowe, i użyjemy tych pieniędzy na zwiększenie możliwości obronnych.",['Straw_Man'],['Distraction'],False,False,True,False,False,False
pl_statements_20_02_2025_n01.txt,1497,1795,"Absolutnie bezkrytyczna, proszczepionkowa postawa poszczególnych urzędników i lobbystów, brak przedstawienia podstaw naukowych zgodnych z regułami medycyny opartej na dowodach, całkowity brak przedstawienia ryzyk wynikających ze szczepień, brak informacji o niepożądanych odczynach poszczepiennych.","['Loaded_Language', 'Doubt']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
pl_defence_07_03_2025_n03.txt,4881,4932,"O świat, który szanuje niepodległość każdego kraju.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
pl_statements_20_02_2025_n04.txt,8061,8092,Powiem tak: karma do was wróci.,[],[],False,False,False,False,False,False
pl_current_affairs_09_01_2025_n02.txt,10732,10861,Obecny na tej ceremonii pan minister Marek Gróbarczyk podkreślił znaczenie projektu w procesie odbudowy pozycji polskich stoczni.,[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n01.txt,5221,5280,"Nie, panie premierze, jedność nie jest celem samym w sobie.",[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n04.txt,3289,3516,"Poselski projekt ustawy o bezpiecznym przerywaniu ciąży gwarantuje prawo do świadczenia opieki zdrowotnej w postaci przerywania ciąży do końca 12. tygodnia jej trwania, a w określonych przypadkach także po upływie 12. tygodnia.",[],[],False,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n02.txt,5100,5238,"To wyzwiska w stronę osób z niepełnosprawnością, które bez wstydu padają z ust znanych osób, także polityków prawicy najwyższego szczebla.",['Appeal_to_Fear-Prejudice'],['Justification'],False,True,False,False,False,False
pl_defence_07_03_2025_n08.txt,6437,6495,"Tylko żeby to się wydarzyło, musimy iść w jednym kierunku.","['False_Dilemma-No_Choice', 'Repetition']","['Simplification', 'Manipulative_Wording']",False,False,False,True,False,True
pl_statements_20_02_2025_n04.txt,4729,4853,Nie do przyjęcia dla mnie jako posła na Sejm RP i katolika są działania podejmowane przez ministerstwo wobec tej instytucji.,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n13.txt,6986,7033,Poseł Joanna Scheuring-Wielgus: Pani Marszałek!,[],[],False,False,False,False,False,False
pl_current_affairs_09_01_2025_n03.txt,6082,6338,"Mam pytanie do pana ministra: Dlaczego Prawo i Sprawiedliwość zwłaszcza w pierwszych latach swojego rządzenia – przypomnijmy, że objęło władzę 1,5 roku po tym, jak Rosja zaczęła wojnę z Ukrainą poprzez aneksję Krymu i Donbasu – tego wszystkiego nie robiło?",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_abortion_11_04_2024_n08.txt,4807,4856,"To jest zawsze bieda, nieszczęście i zło moralne.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
pl_hate_speech_act_19_12_2024_n07.txt,4143,4210,Mowa nienawiści jest coraz bardziej powszechna oraz wykorzystywana.,"['Appeal_to_Popularity', 'Appeal_to_Fear-Prejudice']",['Justification'],False,True,False,False,False,False
pl_abortion_11_04_2024_n11.txt,1563,1651,"Aborcja (Dzwonek) jest więc łamaniem podstawowego prawa człowieka, czyli prawa do życia.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
pl_hate_speech_act_19_12_2024_n02.txt,7104,7466,"Chronienie osób, które doświadczają dyskryminacji, przemocy, działania na rzecz zwiększenia ich dostępu do wymiaru sprawiedliwości i edukowanie społeczeństwa, ale także zwiększenie dostępu do służb odpowiedzialnych za kontakt z obywatelami i obywatelkami to ważne wyzwania stojące przed naszymi wspólnotami, które powinny być po prostu bezpieczne dla wszystkich.","['Conversation_Killer', 'Obfuscation-Vagueness-Confusion']","['Call', 'Manipulative_Wording']",False,False,False,False,True,True
pl_abortion_11_04_2024_n05.txt,9505,9619,"Polska powinna dołączyć do wszystkich innych europejskich krajów, w których prawa kobiet są szanowane i chronione.","['Appeal_to_Values', 'Appeal_to_Popularity']",['Justification'],False,True,False,False,False,False
pl_hate_speech_act_19_12_2024_n04.txt,5860,6090,"Jestem w stanie powiedzieć, że tego dotyczy dziewięćdziesiąt kilka procent złośliwych, nienawistnych komentarzy, które pojawiają się w mediach społecznościowych pod naszymi postami, pod postami Polek i Polaków, pod postami dzieci.",['Appeal_to_Popularity'],['Justification'],False,True,False,False,False,False
pl_eu_12_06_2024_n04.txt,7641,7739,"Panie pośle, ministrze, pan się boi, że nie będzie organu właściwego do spraw zwalczania korupcji.",[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n07.txt,5639,5737,"Za kilka lat możemy obudzić się w sytuacji, w której wojska rosyjskie będą stacjonowały we Lwowie.",['Appeal_to_Fear-Prejudice'],['Justification'],False,True,False,False,False,False
pl_abortion_11_04_2024_n14.txt,2681,2744,"I mam nadzieję, że w tej kadencji tę sprawę załatwimy do końca.",['Appeal_to_Time'],['Call'],False,False,False,False,True,False
pl_defence_22_05_2024_n01.txt,6537,6594,Hańba!) 80. rocznica zwycięskiej bitwy pod Monte Cassino.,"['Loaded_Language', 'Whataboutism']","['Distraction', 'Manipulative_Wording']",False,False,True,False,False,True
pl_defence_07_03_2025_n04.txt,3095,3227,"Pamiętam słowa Winstona Churchilla, który mówił, że próby utrzymania dobrych stosunków z komunistami są jak pieszczoty z krokodylem.","['Loaded_Language', 'Appeal_to_Authority', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Justification', 'Manipulative_Wording']",True,True,False,False,False,True
pl_current_affairs_09_01_2025_n03.txt,3026,3044,Chyba psu na budę.,['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
pl_abortion_11_04_2024_n08.txt,2379,2448,Kto powiedział: każda odmowa aborcji będzie zgłaszana do prokuratury?,['False_Equivalence'],['Simplification'],False,False,False,True,False,False
pl_statements_20_02_2025_n04.txt,2791,2842,"PiS, jak widać, zawsze broni kopalń przed wyborami.",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_eu_03_04_2025_n07.txt,303,523,"Piszecie państwo, że Polska wskazuje na potrzebę ewolucji i założeń w zakresie Fit for 55 i mniej więcej w tym samym czasie do wcześniej wspomnianego programu trio wpisujecie pełne wykonanie celu klimatycznego do 2040 r.",['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_statements_20_02_2025_n04.txt,3863,3921,"Zapraszam panią poseł Magdalenę Filipek-Sobczak, klub PiS.",[],[],False,False,False,False,False,False
pl_defence_22_05_2024_n01.txt,2562,2620,Czy te słowa pana prezydenta Kaczyńskiego wzięto do serca?,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_eu_03_04_2025_n07.txt,4910,5099,"Węgry przede wszystkim, jeżeli chodzi o zagadnienie praworządności, podczas swojej prezydencji były oskarżane o zablokowanie debaty tak naprawdę na temat praworządności w Unii Europejskiej.",[],[],False,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n03.txt,3866,3967,"Masz opinię o tym, że tylko kobieta może zajść w ciążę, a mówienie inaczej miesza dzieciom w głowach?",[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n11.txt,4563,4569,XIX w.,"['Exaggeration-Minimisation', 'Guilt_by_Association']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
pl_abortion_11_04_2024_n09.txt,5425,5455,Jestem marszałek Wielichowska.,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n07.txt,6978,7183,„Szczególną uwagę w projekcie Nowej Lewicy zwraca ponadto przepis dopuszczający późne aborcje aż do końca 24. tygodnia ciąży w sytuacji zdiagnozowania choćby lekkiej nieprawidłowości rozwojowej u dziecka”.,[],[],False,False,False,False,False,False
pl_eu_03_04_2025_n04.txt,3076,3266,"Jestem głęboko przekonany, szanowni państwo, że potrzeba innej polityki europejskiej zarówno w trakcie prezydencji, które nie są nam w pełni sprzyjające, jak i w trakcie własnej prezydencji.",[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n03.txt,679,789,Ginekolodzy w warszawskim szpitalu nie chcieli niestety uznać tego zaświadczenia i rozpoczęła się gra na czas.,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_defence_22_05_2024_n01.txt,9520,9575,"Pozostały sprzęt wojskowy był postsowiecki, był zużyty.",['Name_Calling-Labeling'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_abortion_11_04_2024_n10.txt,3340,3393,Polskie prawo dopuszcza współżycie od 15. roku życia.,[],[],False,False,False,False,False,False
pl_current_affairs_09_01_2025_n01.txt,369,484,"Dodatkowe pytanie nie może trwać dłużej niż 1 minutę, a uzupełniająca odpowiedź nie może trwać dłużej niż 3 minuty.",[],[],False,False,False,False,False,False
pl_defence_22_05_2024_n03.txt,6401,6458,Wicemarszałek Włodzimierz Czarzasty: Dziękuję serdecznie.,[],[],False,False,False,False,False,False
pl_eu_03_04_2025_n07.txt,1852,1910,Jest oddawanie kolejnych kompetencji Ursuli von der Leyen.,['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_statements_20_02_2025_n02.txt,266,356,"w Jałcie ustalono kształt współczesnego świata bez pytania tych, których losem handlowano.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
pl_current_affairs_09_01_2025_n03.txt,3798,3937,"I z tego znany był wtedy wasz minister za to odpowiadający. (Poseł Anna Gembicka: No to chyba dobrze, że chciał, żeby można było żeglować?)","['Questioning_the_Reputation', 'Red_Herring', 'Doubt']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
pl_abortion_11_04_2024_n13.txt,8116,8207,"Wielkie, wielkie brawa, zróbmy to dziewczyny, dla Aborcyjnego Dream Teamu i Strajku Kobiet.","['Flag_Waving', 'Slogans', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Justification', 'Call']",True,True,False,False,True,False
pl_statements_20_02_2025_n03.txt,4239,4319,"To instytucja, w której człowiek może godnie znaleźć oparcie w drugim człowieku.",[],[],False,False,False,False,False,False
pl_eu_03_04_2025_n05.txt,5357,5385,"Wiemy, jak trudny mamy czas.",[],[],False,False,False,False,False,False
pl_eu_12_06_2024_n04.txt,2900,2929,Tu się pojawiają dwa obszary.,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n11.txt,1510,1562,Prawo do życia jest fundamentalnym prawem człowieka.,['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
pl_defence_07_03_2025_n07.txt,268,308,Z czego wynikają tak dramatyczne chwile?,['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
pl_hate_speech_act_19_12_2024_n08.txt,2294,2424,"Według wszelkich badań rasa biała ma wyraźnie wyższe IQ niż rasa czarna, a wśród rasy czarnej Pigmeje mają jedno z najniższych IQ.",['Red_Herring'],['Distraction'],False,False,True,False,False,False
pl_eu_12_06_2024_n03.txt,4466,4510,Za chwilę zaczyna się prezydencja węgierska.,[],[],False,False,False,False,False,False
pl_eu_12_06_2024_n03.txt,4218,4269,Pytanie do was: Dlaczego tutaj tak mało się dzieje?,['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_defence_22_05_2024_n01.txt,5365,5600,"Pan mówi, że dobrowolna zasadnicza służba wojskowa jest sukcesem, ale nie powiedział pan, kto wprowadził dobrowolną zasadniczą służbę wojskową. (Oklaski) Nie powiedział pan, prawda, kto wprowadził dobrowolną zasadniczą służbę wojskową.","['Appeal_to_Hypocrisy', 'Repetition']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
pl_eu_03_04_2025_n08.txt,3456,3603,"Ja tylko zwrócę uwagę, że głosowanie w Parlamencie Europejskim było nad niewiążącymi rezolucjami. (Poseł Rafał Kasprzyk: Ale głosowaliście przeciw.","['Exaggeration-Minimisation', 'Flag_Waving', 'Doubt']","['Attack_on_Reputation', 'Justification', 'Manipulative_Wording']",True,True,False,False,False,True
pl_eu_03_04_2025_n04.txt,3910,3933,Bardzo bym tego chciał.,['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
pl_eu_03_04_2025_n01.txt,4872,5048,"To, co nie się udało ze względu na opór Węgier, szczególnie pana premiera Orbána, to przedłużenie sankcji, poprzednich 15 pakietów sankcyjnych w czasie prezydencji węgierskiej.",[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n08.txt,8441,8549,"Wszyscy mówią językiem polskim, że na ruski mir, na ruską mentalność bardziej od marchewki sprawdza się kij.","['Slogans', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Call']",True,False,False,False,True,False
pl_eu_12_06_2024_n02.txt,5000,5039,Poseł Marcin Porzucek: Panie Marszałku!,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n14.txt,6012,6103,Czy jednym z największych problemów dzisiejszej i przyszłej Polski jest malejąca dzietność?,['Whataboutism'],['Distraction'],False,False,True,False,False,False
pl_defence_07_03_2025_n03.txt,4839,4880,Dziś musimy walczyć właśnie o taki świat.,[],[],False,False,False,False,False,False
pl_hate_speech_act_19_12_2024_n09.txt,2206,2357,"Pytanie: Czy wyrażanie swoich negatywnych opinii na temat obscenicznych zachowań, np. na tzw. paradach równości, będzie karane w myśl tej nowej ustawy?",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
pl_abortion_11_04_2024_n07.txt,8482,8651,A dlaczego nie dać pytania: Czy jesteś za legalizacją zabijania określonych grup etnicznych lub osób posiadających nieprawidłowe poglądy? (Głos z sali: Co pan opowiada?),"['Obfuscation-Vagueness-Confusion', 'Questioning_the_Reputation', 'Red_Herring']","['Attack_on_Reputation', 'Distraction', 'Manipulative_Wording']",True,False,True,False,False,True
pl_defence_22_05_2024_n01.txt,8553,8654,"Zmieniłem sposób zamawiania sprzętu wojskowego dla polskiego wojska, bo on był sprzeczny wewnętrznie.",[],[],False,False,False,False,False,False
pl_defence_07_03_2025_n03.txt,7204,7273,"Pierwsze to zapewnienie bezpieczeństwa w ujęciu obronnym, militarnym.",[],[],False,False,False,False,False,False
pl_eu_03_04_2025_n07.txt,7530,7585,"Ja krótko, bo jeszcze kolega będzie po mnie przemawiał.",[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n14.txt,1361,1430,Już jutro będziemy poprzez głosowanie wyrażać swój stosunek do życia.,[],[],False,False,False,False,False,False
pl_statements_20_02_2025_n02.txt,1846,1870,Oczywiście to nieprawda.,"['Conversation_Killer', 'Appeal_to_Hypocrisy']","['Attack_on_Reputation', 'Call']",True,False,False,False,True,False
pl_statements_20_02_2025_n04.txt,775,850,W Polsce z powodu chorób związanych z alkoholem umierają 82 osoby dziennie.,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n05.txt,8623,8758,"To był impuls do działania polityków PiS-u, Konfederacji i ultrakonserwatywnych fundamentalistów, dla których najważniejsze to urodzić.","['Name_Calling-Labeling', 'Straw_Man']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
pl_abortion_11_04_2024_n11.txt,6208,6346,"Pytanie miałbym o to, jak poradzicie sobie, szanowni projektodawcy, z artykułami (Dzwonek) Kodeksu karnego, które przecież dalej tam będą.",['Straw_Man'],['Distraction'],False,False,True,False,False,False
pl_defence_07_03_2025_n07.txt,4731,4812,"Trzeba naprawdę bardzo mocno zatykać uszy i zamykać oczy, żeby tego nie dostrzec.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
pl_defence_22_05_2024_n02.txt,4353,4436,"Ukraina, gdyby nie miny przeciwpiechotne, nie broniłaby się skutecznie przed Rosją.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
pl_current_affairs_09_01_2025_n02.txt,2821,2876,"Nawet jeżeli opłaty pozostają, to są one bardzo niskie.",[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n06.txt,5436,5478,Tego w tak łatwy sposób nie da się opisać.,[],[],False,False,False,False,False,False
pl_statements_20_02_2025_n04.txt,6986,7006,Rękawicę podjęliśmy.,[],[],False,False,False,False,False,False
pl_defence_22_05_2024_n04.txt,7894,8026,"Jestem przedstawicielem województwa warmińsko-mazurskiego, mieszkam bezpośrednio przy przesmyku suwalskim, blisko granic wschodnich.",[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n04.txt,47,95,Bardzo proszę panią posłankę Katarzynę Ueberhan.,[],[],False,False,False,False,False,False
pl_eu_03_04_2025_n03.txt,7810,7948,"To jemu się to udało, a wam się to nie uda w trakcie tej prezydencji, mimo że planowaliśmy to jeszcze my, ale wy to oddaliście walkowerem.","['Loaded_Language', 'Doubt']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
pl_hate_speech_act_19_12_2024_n03.txt,1805,1820,Pani Marszałek!,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n02.txt,458,466,Boi się.,['Appeal_to_Pity'],['Distraction'],False,False,True,False,False,False
pl_defence_07_03_2025_n06.txt,320,433,Ministerstwo Cyfryzacji rozwija też podmioty odpowiedzialne za odporność infrastruktury państwowej na cyberataki.,[],[],False,False,False,False,False,False
pl_abortion_11_04_2024_n05.txt,2207,2323,"I chociaż pewnie chciałabym, żeby ta ustawa wychodziła zdecydowanie dalej, to czasami marzenia trzeba szyć na miarę.",[],[],False,False,False,False,False,False
